,block,type,cluster_label,fold,pattern_value
40,SomMot_SomMot,intra,1,6,0.0680942377755532
41,SomMot_Vis,inter,1,6,-5.441217953684665e-05
42,Vis_Cont,inter,1,6,-0.0149123752682618
43,Vis_Default,inter,1,6,-0.0087108663505943
44,Vis_DorsAttn,inter,1,6,0.0069809073588232
45,Vis_Limbic,inter,1,6,-0.0052213930741979
46,Vis_SalVentAttn,inter,1,6,-0.0080643242472614
47,Vis_SomMot,inter,1,6,-5.441286489877052e-05
48,Vis_Vis,intra,1,6,0.0832104075117867
0,Cont_Cont,intra,2,6,0.049385751077826
1,Cont_Default,inter,2,6,0.0156319211708331
2,Cont_DorsAttn,inter,2,6,0.0160248037180878
3,Cont_Limbic,inter,2,6,-0.0072526277243559
4,Cont_SalVentAttn,inter,2,6,0.0171617932770011
5,Cont_SomMot,inter,2,6,0.0035368302134323
6,Cont_Vis,inter,2,6,-0.0155440027457613
7,Default_Cont,inter,2,6,0.0156319211753271
8,Default_Default,intra,2,6,0.0405324727701275
9,Default_DorsAttn,inter,2,6,-0.0045251589464523
10,Default_Limbic,inter,2,6,0.0065328167987668
11,Default_SalVentAttn,inter,2,6,0.0029017962759183
12,Default_SomMot,inter,2,6,-0.0011336774935954
13,Default_Vis,inter,2,6,-0.0089332895044879
14,DorsAttn_Cont,inter,2,6,0.0160248026883506
15,DorsAttn_Default,inter,2,6,-0.0045251588046553
16,DorsAttn_DorsAttn,intra,2,6,0.0651977636877294
17,DorsAttn_Limbic,inter,2,6,-0.0190639416413856
18,DorsAttn_SalVentAttn,inter,2,6,0.0196853571465322
19,DorsAttn_SomMot,inter,2,6,0.0296656420480699
20,DorsAttn_Vis,inter,2,6,0.0069496938942893
21,Limbic_Cont,inter,2,6,-0.0072526275614848
22,Limbic_Default,inter,2,6,0.006532816794204
23,Limbic_DorsAttn,inter,2,6,-0.0190639416915969
24,Limbic_Limbic,intra,2,6,0.0934032363556332
25,Limbic_SalVentAttn,inter,2,6,-0.0132605832858484
26,Limbic_SomMot,inter,2,6,-0.0190211838547431
27,Limbic_Vis,inter,2,6,-0.0054579155465595
28,SalVentAttn_Cont,inter,2,6,0.0171617931524939
29,SalVentAttn_Default,inter,2,6,0.0029017966949558
30,SalVentAttn_DorsAttn,inter,2,6,0.0196853570092759
31,SalVentAttn_Limbic,inter,2,6,-0.0132605833003545
32,SalVentAttn_SalVentAttn,intra,2,6,0.0613822886705036
33,SalVentAttn_SomMot,inter,2,6,0.0318174631795869
34,SalVentAttn_Vis,inter,2,6,-0.008113975115151
35,SomMot_Cont,inter,2,6,0.0035368292301445
36,SomMot_Default,inter,2,6,-0.0011336775573845
37,SomMot_DorsAttn,inter,2,6,0.0296656411794862
38,SomMot_Limbic,inter,2,6,-0.0190211832285849
39,SomMot_SalVentAttn,inter,2,6,0.0318174627388452
40,SomMot_SomMot,intra,2,6,0.0685792032705176
41,SomMot_Vis,inter,2,6,0.0001330979606964
42,Vis_Cont,inter,2,6,-0.0155440032196009
43,Vis_Default,inter,2,6,-0.0089332895453505
44,Vis_DorsAttn,inter,2,6,0.0069496938013706
45,Vis_Limbic,inter,2,6,-0.0054579159041272
46,Vis_SalVentAttn,inter,2,6,-0.0081139751465858
47,Vis_SomMot,inter,2,6,0.0001330972604892
48,Vis_Vis,intra,2,6,0.0839633302819887
0,Cont_Cont,intra,0,7,0.0517044326936316
1,Cont_Default,inter,0,7,0.0162482855776367
2,Cont_DorsAttn,inter,0,7,0.0171370326508318
3,Cont_Limbic,inter,0,7,-0.0087407150327237
4,Cont_SalVentAttn,inter,0,7,0.018459642816869
5,Cont_SomMot,inter,0,7,0.0037290388621397
6,Cont_Vis,inter,0,7,-0.0168790285724511
7,Default_Cont,inter,0,7,0.0162482855800489
8,Default_Default,intra,0,7,0.0420049825381069
9,Default_DorsAttn,inter,0,7,-0.0046179916273723
10,Default_Limbic,inter,0,7,0.0061321963959588
11,Default_SalVentAttn,inter,0,7,0.0033961447474485
12,Default_SomMot,inter,0,7,-0.0010448246085575
13,Default_Vis,inter,0,7,-0.0095405381456221
14,DorsAttn_Cont,inter,0,7,0.0171370315663574
15,DorsAttn_Default,inter,0,7,-0.0046179914792867
16,DorsAttn_DorsAttn,intra,0,7,0.0682418778772443
17,DorsAttn_Limbic,inter,0,7,-0.021575951947539
18,DorsAttn_SalVentAttn,inter,0,7,0.0212406631853695
19,DorsAttn_SomMot,inter,0,7,0.0324259112498447
20,DorsAttn_Vis,inter,0,7,0.0063218171616176
21,Limbic_Cont,inter,0,7,-0.0087407148389564
22,Limbic_Default,inter,0,7,0.0061321963929382
23,Limbic_DorsAttn,inter,0,7,-0.0215759519658984
24,Limbic_Limbic,intra,0,7,0.0991219214510773
25,Limbic_SalVentAttn,inter,0,7,-0.0156721152552326
26,Limbic_SomMot,inter,0,7,-0.0228242933944048
27,Limbic_Vis,inter,0,7,-0.0059594065788414
28,SalVentAttn_Cont,inter,0,7,0.0184596426766016
29,SalVentAttn_Default,inter,0,7,0.0033961451871236
30,SalVentAttn_DorsAttn,inter,0,7,0.0212406630439453
31,SalVentAttn_Limbic,inter,0,7,-0.0156721152929443
32,SalVentAttn_SalVentAttn,intra,0,7,0.0650325991216001
33,SalVentAttn_SomMot,inter,0,7,0.03472813988786
34,SalVentAttn_Vis,inter,0,7,-0.0083646231460944
35,SomMot_Cont,inter,0,7,0.0037290377906151
36,SomMot_Default,inter,0,7,-0.0010448246889503
37,SomMot_DorsAttn,inter,0,7,0.0324259102846195
38,SomMot_Limbic,inter,0,7,-0.0228242927170105
39,SomMot_SalVentAttn,inter,0,7,0.0347281393940174
40,SomMot_SomMot,intra,0,7,0.0744911513210458
41,SomMot_Vis,inter,0,7,0.0007860777403123
42,Vis_Cont,inter,0,7,-0.0168790290457277
43,Vis_Default,inter,0,7,-0.0095405381771943
44,Vis_DorsAttn,inter,0,7,0.0063218170373875
45,Vis_Limbic,inter,0,7,-0.0059594069295124
46,Vis_SalVentAttn,inter,0,7,-0.0083646231889755
47,Vis_SomMot,inter,0,7,0.0007860769884114
48,Vis_Vis,intra,0,7,0.0869998487307727
0,Cont_Cont,intra,1,7,0.0488057217815097
1,Cont_Default,inter,1,7,0.0153699439778961
2,Cont_DorsAttn,inter,1,7,0.0159443949126977
3,Cont_Limbic,inter,1,7,-0.0071988781444005
4,Cont_SalVentAttn,inter,1,7,0.0168877467333864
5,Cont_SomMot,inter,1,7,0.0036292191032472
6,Cont_Vis,inter,1,7,-0.0150503268591404
7,Default_Cont,inter,1,7,0.0153699439784984
8,Default_Default,intra,1,7,0.0402003466200068
9,Default_DorsAttn,inter,1,7,-0.0045795671519592
10,Default_Limbic,inter,1,7,0.0064334968084032
11,Default_SalVentAttn,inter,1,7,0.0027043717988822
12,Default_SomMot,inter,1,7,-0.001159790004053
13,Default_Vis,inter,1,7,-0.0088305681650416
14,DorsAttn_Cont,inter,1,7,0.0159443938985395
15,DorsAttn_Default,inter,1,7,-0.0045795670274144
16,DorsAttn_DorsAttn,intra,1,7,0.0648224046087896
17,DorsAttn_Limbic,inter,1,7,-0.0188986456756053
18,DorsAttn_SalVentAttn,inter,1,7,0.0195158703541836
19,DorsAttn_SomMot,inter,1,7,0.0293363595913533
20,DorsAttn_Vis,inter,1,7,0.0069925719615589
21,Limbic_Cont,inter,1,7,-0.0071988779821789
22,Limbic_Default,inter,1,7,0.0064334968045123
23,Limbic_DorsAttn,inter,1,7,-0.0188986457345238
24,Limbic_Limbic,intra,1,7,0.093213459960098
25,Limbic_SalVentAttn,inter,1,7,-0.0133199549259272
26,Limbic_SomMot,inter,1,7,-0.0186306215482014
27,Limbic_Vis,inter,1,7,-0.0055833861782772
28,SalVentAttn_Cont,inter,1,7,0.0168877466094157
29,SalVentAttn_Default,inter,1,7,0.0027043722094789
30,SalVentAttn_DorsAttn,inter,1,7,0.0195158702170606
31,SalVentAttn_Limbic,inter,1,7,-0.0133199549165043
32,SalVentAttn_SalVentAttn,intra,1,7,0.0608794912474338
33,SalVentAttn_SomMot,inter,1,7,0.0315634942295358
34,SalVentAttn_Vis,inter,1,7,-0.0080364947801505
35,SomMot_Cont,inter,1,7,0.003629218137027
36,SomMot_Default,inter,1,7,-0.0011597900759024
37,SomMot_DorsAttn,inter,1,7,0.0293363587438085
38,SomMot_Limbic,inter,1,7,-0.018630620928698
39,SomMot_SalVentAttn,inter,1,7,0.0315634938036331
40,SomMot_SomMot,intra,1,7,0.067656648760344
41,SomMot_Vis,inter,1,7,-0.0001083340691142
42,Vis_Cont,inter,1,7,-0.0150503273210843
43,Vis_Default,inter,1,7,-0.0088305681988909
44,Vis_DorsAttn,inter,1,7,0.0069925718731284
45,Vis_Limbic,inter,1,7,-0.0055833865354783
46,Vis_SalVentAttn,inter,1,7,-0.0080364948083303
47,Vis_SomMot,inter,1,7,-0.0001083347547309
48,Vis_Vis,intra,1,7,0.0832891982468165
0,Cont_Cont,intra,2,7,0.0490558694372983
1,Cont_Default,inter,2,7,0.0154995066692122
2,Cont_DorsAttn,inter,2,7,0.0159359806163051
3,Cont_Limbic,inter,2,7,-0.0072504586846738
4,Cont_SalVentAttn,inter,2,7,0.0169914852984729
5,Cont_SomMot,inter,2,7,0.0035346678558462
6,Cont_Vis,inter,2,7,-0.015380379778344
7,Default_Cont,inter,2,7,0.0154995066751514
8,Default_Default,intra,2,7,0.0402505425962331
9,Default_DorsAttn,inter,2,7,-0.0044674511120058
10,Default_Limbic,inter,2,7,0.0064185974883943
11,Default_SalVentAttn,inter,2,7,0.0028427730410691
12,Default_SomMot,inter,2,7,-0.001099569137993
13,Default_Vis,inter,2,7,-0.0088915443875748
14,DorsAttn_Cont,inter,2,7,0.0159359795931943
15,DorsAttn_Default,inter,2,7,-0.0044674509707253
16,DorsAttn_DorsAttn,intra,2,7,0.0647434282838954
17,DorsAttn_Limbic,inter,2,7,-0.0187822118877256
18,DorsAttn_SalVentAttn,inter,2,7,0.0195166708673122
19,DorsAttn_SomMot,inter,2,7,0.0293151406770773
20,DorsAttn_Vis,inter,2,7,0.0068507090249875
21,Limbic_Cont,inter,2,7,-0.0072504585231079
22,Limbic_Default,inter,2,7,0.0064185974786431
23,Limbic_DorsAttn,inter,2,7,-0.0187822119394591
24,Limbic_Limbic,intra,2,7,0.0928974688776824
25,Limbic_SalVentAttn,inter,2,7,-0.0131855915557532
26,Limbic_SomMot,inter,2,7,-0.0187383643166892
27,Limbic_Vis,inter,2,7,-0.0053088745541894
28,SalVentAttn_Cont,inter,2,7,0.0169914851790763
29,SalVentAttn_Default,inter,2,7,0.0028427734603465
30,SalVentAttn_DorsAttn,inter,2,7,0.0195166707296264
31,SalVentAttn_Limbic,inter,2,7,-0.0131855915711058
32,SalVentAttn_SalVentAttn,intra,2,7,0.0608616728742789
33,SalVentAttn_SomMot,inter,2,7,0.0314792182168756
34,SalVentAttn_Vis,inter,2,7,-0.0080849145238145
35,SomMot_Cont,inter,2,7,0.0035346668827487
36,SomMot_Default,inter,2,7,-0.0010995691995769
37,SomMot_DorsAttn,inter,2,7,0.0293151398189297
38,SomMot_Limbic,inter,2,7,-0.0187383636964128
39,SomMot_SalVentAttn,inter,2,7,0.031479217784009
40,SomMot_SomMot,intra,2,7,0.0678483424633752
41,SomMot_Vis,inter,2,7,1.6555822720101877e-05
42,Vis_Cont,inter,2,7,-0.0153803802545477
43,Vis_Default,inter,2,7,-0.0088915444289067
44,Vis_DorsAttn,inter,2,7,0.0068507089318757
45,Vis_Limbic,inter,2,7,-0.0053088749092161
46,Vis_SalVentAttn,inter,2,7,-0.0080849145546758
47,Vis_SomMot,inter,2,7,1.655512645992795e-05
48,Vis_Vis,intra,2,7,0.0835255893277569
