,node_a,node_b,pattern_value,cluster_label,fold
22,Limbic,Default,0.0015287683856047402,0,7
23,Limbic,DorsAttn,-0.0008577448493610865,0,7
24,Limbic,Limbic,0.0406055797227248,0,7
25,Limbic,SalVentAttn,-0.0011447739235331566,0,7
26,Limbic,SomMot,-0.003837523861342128,0,7
27,Limbic,Vis,-0.0009800350118837433,0,7
28,SalVentAttn,Cont,0.002599733679361205,0,7
29,SalVentAttn,Default,0.0005549684417067136,0,7
30,SalVentAttn,DorsAttn,0.0023005159990107413,0,7
31,SalVentAttn,Limbic,-0.0011447740272125715,0,7
32,SalVentAttn,SalVentAttn,0.02907529582682798,0,7
33,SalVentAttn,SomMot,0.004865568309296614,0,7
34,SalVentAttn,Vis,-0.0007003160369737955,0,7
35,SomMot,Cont,0.0005076153676689699,0,7
36,SomMot,Default,-0.00015572161859357927,0,7
37,SomMot,DorsAttn,0.002828401699226967,0,7
38,SomMot,Limbic,-0.003837523640675223,0,7
39,SomMot,SalVentAttn,0.004865568246892155,0,7
40,SomMot,SomMot,0.026711000362691403,0,7
41,SomMot,Vis,0.0008777673014389017,0,7
42,Vis,Cont,-0.0014564540391284544,0,7
43,Vis,Default,-0.00019308993189842772,0,7
44,Vis,DorsAttn,0.0009272559370253151,0,7
45,Vis,Limbic,-0.0009800351056724495,0,7
46,Vis,SalVentAttn,-0.0007003160030785724,0,7
47,Vis,SomMot,0.0008777672017228559,0,7
48,Vis,Vis,0.027331147009430696,0,7
0,Cont,Cont,0.019332294555575093,1,7
1,Cont,Default,0.0008202009080289137,1,7
2,Cont,DorsAttn,0.0012284543404410416,1,7
3,Cont,Limbic,-0.00024157872102090945,1,7
4,Cont,SalVentAttn,0.0013247059441457718,1,7
5,Cont,SomMot,0.0003663797227782269,1,7
6,Cont,Vis,-0.001017897766870528,1,7
7,Default,Cont,0.0008202009007411695,1,7
8,Default,Default,0.01287487026039757,1,7
9,Default,DorsAttn,-0.00040473137176651875,1,7
10,Default,Limbic,0.00044179994382148683,1,7
11,Default,SalVentAttn,6.107274471728903e-05,1,7
12,Default,SomMot,0.00011861422504300707,1,7
13,Default,Vis,-0.00047826007240218385,1,7
14,DorsAttn,Cont,0.001228454282268077,1,7
15,DorsAttn,Default,-0.00040473137256557136,1,7
16,DorsAttn,DorsAttn,0.019084163187481577,1,7
17,DorsAttn,Limbic,-0.0015779643039947517,1,7
18,DorsAttn,SalVentAttn,0.0012392679051594273,1,7
19,DorsAttn,SomMot,0.001730949149474634,1,7
20,DorsAttn,Vis,0.00031665118500276223,1,7
21,Limbic,Cont,-0.00024157871948072315,1,7
22,Limbic,Default,0.00044179994682447195,1,7
23,Limbic,DorsAttn,-0.0015779643780595958,1,7
24,Limbic,Limbic,0.0399266593205943,1,7
25,Limbic,SalVentAttn,-0.0005521956392516042,1,7
26,Limbic,SomMot,-0.0018495400008915772,1,7
27,Limbic,Vis,-0.0006140882635372794,1,7
28,SalVentAttn,Cont,0.0013247059343649687,1,7
29,SalVentAttn,Default,6.107278831167314e-05,1,7
30,SalVentAttn,DorsAttn,0.0012392678639145981,1,7
31,SalVentAttn,Limbic,-0.0005521957235782914,1,7
32,SalVentAttn,SalVentAttn,0.02249625183355774,1,7
33,SalVentAttn,SomMot,0.0028502528581773046,1,7
34,SalVentAttn,Vis,-0.00030839234086470533,1,7
35,SomMot,Cont,0.0003663796680128248,1,7
36,SomMot,Default,0.00011861418706136564,1,7
37,SomMot,DorsAttn,0.0017309490951922602,1,7
38,SomMot,Limbic,-0.001849539781923221,1,7
39,SomMot,SalVentAttn,0.002850252814373565,1,7
40,SomMot,SomMot,0.016673992205076173,1,7
41,SomMot,Vis,0.00012069667537686751,1,7
42,Vis,Cont,-0.0010178978154777648,1,7
43,Vis,Default,-0.00047826001202352876,1,7
44,Vis,DorsAttn,0.00031665121605543373,1,7
45,Vis,Limbic,-0.0006140883363312063,1,7
46,Vis,SalVentAttn,-0.00030839235005545977,1,7
47,Vis,SomMot,0.00012069660282271296,1,7
48,Vis,Vis,0.018958175805572155,1,7
0,Cont,Cont,0.019354941265682962,2,7
1,Cont,Default,0.0014355791997991366,2,7
2,Cont,DorsAttn,0.0015980871352513056,2,7
3,Cont,Limbic,-0.00016541916575748392,2,7
4,Cont,SalVentAttn,0.0014984709201779373,2,7
5,Cont,SomMot,5.185851366237054e-05,2,7
6,Cont,Vis,-0.0010119880426436073,2,7
7,Default,Cont,0.0014355791942466264,2,7
8,Default,Default,0.012804110683259224,2,7
9,Default,DorsAttn,-1.5364266506748857e-05,2,7
10,Default,Limbic,0.00042091416599644786,2,7
11,Default,SalVentAttn,0.000445967883956267,2,7
12,Default,SomMot,-0.00021594071677519738,2,7
13,Default,Vis,-0.0002567637479164907,2,7
14,DorsAttn,Cont,0.0015980870716187112,2,7
15,DorsAttn,Default,-1.5364336623154658e-05,2,7
16,DorsAttn,DorsAttn,0.020398332458427176,2,7
17,DorsAttn,Limbic,-0.0007061941710661503,2,7
18,DorsAttn,SalVentAttn,0.0018176206778448586,2,7
19,DorsAttn,SomMot,0.0013712065808083285,2,7
20,DorsAttn,Vis,0.0009772377662392111,2,7
21,Limbic,Cont,-0.00016541913152056179,2,7
22,Limbic,Default,0.00042091422005322314,2,7
23,Limbic,DorsAttn,-0.000706194082455183,2,7
24,Limbic,Limbic,0.03619582996949258,2,7
25,Limbic,SalVentAttn,-0.0007246789135300208,2,7
26,Limbic,SomMot,-0.001009857783726817,2,7
27,Limbic,Vis,-0.000575527005318663,2,7
28,SalVentAttn,Cont,0.0014984708833597343,2,7
29,SalVentAttn,Default,0.0004459679026148768,2,7
30,SalVentAttn,DorsAttn,0.0018176205954042787,2,7
31,SalVentAttn,Limbic,-0.0007246789308319858,2,7
32,SalVentAttn,SalVentAttn,0.024370988552133557,2,7
33,SalVentAttn,SomMot,0.0025174825565523135,2,7
34,SalVentAttn,Vis,-0.00047974898108797556,2,7
35,SomMot,Cont,5.185849978012103e-05,2,7
36,SomMot,Default,-0.00021594068296803935,2,7
37,SomMot,DorsAttn,0.0013712064972941187,2,7
38,SomMot,Limbic,-0.0010098577148165025,2,7
39,SomMot,SalVentAttn,0.002517482452122176,2,7
40,SomMot,SomMot,0.018105937515111085,2,7
41,SomMot,Vis,0.00036805989394575293,2,7
42,Vis,Cont,-0.0010119880124133825,2,7
43,Vis,Default,-0.00025676372096654555,2,7
44,Vis,DorsAttn,0.0009772378064660846,2,7
45,Vis,Limbic,-0.0005755270418349263,2,7
46,Vis,SalVentAttn,-0.00047974898534314107,2,7
47,Vis,SomMot,0.0003680598446780108,2,7
48,Vis,Vis,0.021463961676961435,2,7
